chr,start,stop,strand,Cluster,pca_x,pca_y,umap_x,umap_y,tsne_x,tsne_y
chr7,22303298,22303791,-,9,18.67405,1.5800362,3.0546138,2.7810974,-4.485806,16.666029
chr7,22318051,22318544,-,9,19.27478,0.9779863,3.0957074,2.7813146,-3.184454,15.75604
chr7,23638238,23638723,-,9,19.011086,1.9803902,3.1828861,4.095387,-0.057969887,30.244791
chr7,25495707,25496200,-,9,19.743229,1.8731173,3.2080884,2.8400185,-0.9524575,12.599298
chr7,25501650,25502143,-,6,20.12371,0.6926386,7.1074743,0.16136613,18.855597,-7.7316318
chr7,25542337,25542830,+,1,19.375652,-1.4908385,-0.51197773,13.012711,67.81168,2.2389493
chr7,25548242,25548735,+,1,19.819637,-1.4865115,-0.51163816,13.00808,67.75839,2.2022476
chr7,25820268,25820702,+,7,15.635473,4.9320273,4.2516007,6.293404,-23.819782,7.7269044
chr7,26651996,26652489,+,2,19.557774,-1.3043337,8.17915,-6.766304,37.014263,39.080585
chr7,26657901,26658394,+,2,19.557774,-1.3043337,8.149037,-6.733199,37.014263,39.080585
chr7,26922822,26923317,-,9,20.311115,0.4620048,3.0400927,2.3506856,14.826557,29.040268
chr7,26928790,26929285,-,9,19.356867,0.30757907,3.0451028,2.3857787,14.337026,28.87165
chr7,29661770,29662263,-,2,20.26842,-5.21314,8.585913,-7.8336115,45.78695,32.622974
chr7,29667705,29668198,-,2,20.26842,-5.21314,8.552659,-7.8399053,45.78695,32.622974
chr7,31955228,31955661,+,7,16.512352,1.8065894,3.8519428,6.8372216,-30.359745,-5.2421722
chr7,31957628,31958061,+,7,16.929552,2.4883106,3.9369645,6.891116,-30.110916,-5.1087008
chr7,32687649,32688082,+,7,16.411694,3.168271,3.956377,6.8711,-31.011047,-5.439043
chr7,32690049,32690482,+,7,16.766901,2.3822496,3.8617861,6.826469,-30.109905,-5.135082
chr7,32914545,32914978,+,7,16.411694,3.168271,3.9143724,6.884457,-31.011047,-5.439043
chr7,32916945,32917378,+,7,16.766901,2.3822496,3.8846529,6.839709,-30.109962,-5.135189
chr7,33974919,33975412,+,-1,20.557749,-0.6928971,5.7756867,-0.39454573,27.919403,6.611459
chr7,34524519,34525011,-,1,20.841482,-5.446779,-4.2795463,15.173437,61.334778,-16.692116
chr7,34530462,34530954,-,1,20.841482,-5.446779,-4.327732,15.126455,59.753883,-16.320036
chr7,38467881,38468370,+,10,19.68089,4.0735545,6.0944247,5.1127605,-26.45243,24.78569
chr7,38742946,38743434,+,10,18.661848,3.7509334,6.1227756,4.966058,-24.399357,20.412663
chr7,38881871,38882359,+,-1,16.756363,3.8114457,5.4990854,6.2717576,-25.455372,20.155039
chr7,38978476,38978922,+,-1,18.34511,4.599976,4.6984468,6.5977545,-28.365599,9.125891
chr7,39117770,39118260,+,10,18.60412,3.3755348,6.1088266,4.9294868,-23.763014,20.564508
chr7,39237058,39237546,+,8,17.551643,3.9108903,5.3736796,6.410142,-25.632732,20.167112
chr7,39333705,39334151,+,7,17.984413,4.945624,4.7180915,6.565899,-28.240828,8.957155
chr7,39390315,39390805,+,10,18.60412,3.3755348,6.159031,4.9449,-23.763014,20.564508
chr7,42853162,42853654,+,10,19.548258,3.4110568,5.9746027,4.791273,-17.576208,34.605675
chr7,43179768,43180261,-,9,20.088146,0.44703954,4.400078,2.6404114,-2.2983234,-3.6896086
chr7,44021577,44022017,+,7,18.687445,2.2463427,3.9104266,6.8692484,-26.904139,-3.5330293
chr7,44027501,44027941,+,7,18.689327,2.199823,3.7595763,6.9300127,-26.882687,-3.56176
chr7,44156019,44156511,+,1,20.841482,-5.446779,-4.365936,15.080829,59.988514,-15.35415
chr7,44161962,44162454,+,1,20.841482,-5.446779,-4.299583,15.149184,59.988514,-15.35415
chr7,48541752,48542243,-,1,20.425514,-5.012077,-4.181674,15.298362,64.81041,-13.549456
chr7,48547638,48548129,-,1,20.271587,-4.977562,-4.0461287,14.486504,58.25318,-21.059181
chr7,52138560,52139053,-,9,21.722752,1.3448893,3.0272884,2.4413695,12.892109,26.925356
chr7,52144465,52144958,-,9,21.722752,1.3448893,3.0470028,2.4624739,12.891861,26.925636
chr7,56946680,56947168,-,10,19.272272,6.4973407,7.1603036,6.286192,-38.4203,27.813469
chr7,57355522,57356015,+,10,19.318203,4.914287,6.1416163,4.903072,-18.308754,33.489983
chr7,58160996,58161489,-,9,20.3826,1.8261623,3.0162258,2.4538686,14.329221,27.14068
chr7,58166978,58167471,-,9,20.412786,0.8800776,3.0665162,2.3778691,14.56472,27.057695
chr7,58751735,58751916,+,5,4.6362085,1.6473277,15.475234,15.367004,-60.093456,-25.758997
chr7,59670020,59670507,+,10,15.852354,5.3975744,7.1058497,6.219577,-42.229237,34.869064
chr7,61804576,61805095,+,3,12.893314,5.6867504,9.647179,10.939377,-58.109913,9.11745
chr7,61867124,61867617,+,-1,17.903973,4.456117,5.65671,5.8308125,-23.772669,44.575565
chr7,62620265,62620756,-,1,20.425514,-5.012077,-4.168898,15.311658,65.687195,-12.946466
chr7,62626168,62626659,-,1,20.425514,-5.012077,-4.173558,15.30976,65.53073,-13.957054
chr7,63372975,63373467,-,0,20.113983,-5.0357594,21.990599,-4.5711226,51.352978,-43.28327
chr7,65260087,65260580,+,9,20.402885,1.0246066,4.025967,3.2848623,11.731225,15.936337
chr7,65266064,65266557,+,9,20.845669,0.86542124,4.1576266,3.225895,11.746174,15.919506
chr7,67778296,67778783,-,9,20.64762,1.6590632,3.8749278,2.8923585,6.218565,15.756892
chr7,68753164,68753656,-,-1,21.469624,-3.8243213,0.8821949,25.173124,30.114206,-18.227423
chr7,69230118,69230552,-,7,17.996168,4.922433,4.3479147,6.5444374,-29.859678,3.1374586
chr7,69607222,69607721,-,9,21.721134,1.3160812,4.1605015,3.395961,5.1557827,14.665171
chr7,72555859,72556352,-,-1,18.733625,5.67146,5.6495767,5.812012,-23.538593,43.8579
chr7,72999961,73000000,-,5,1.4168602,0.4786727,14.541246,14.742102,-50.639145,-32.835876
chr7,73000000,73000454,-,10,18.2659,3.946683,5.872697,4.888246,-18.245186,35.89422
chr7,73672202,73672695,-,9,21.936836,1.3431473,3.6217625,3.4258235,6.7206836,21.816437
chr7,73678220,73678713,-,10,20.221455,3.2477164,5.3465176,4.4433417,4.368997,22.964457
chr7,74494473,74494669,+,5,6.134797,2.999383,15.59318,15.421621,-61.094036,-22.382187
chr7,75180768,75181260,+,-1,21.469624,-3.8243213,0.8812201,25.174099,29.34558,-18.146624
chr7,75186711,75187203,+,-1,21.469624,-3.8243213,0.8813495,25.174112,29.072802,-19.921515
chr7,82828847,82829068,-,5,7.834274,2.9451482,15.6062,15.491874,-59.844807,-19.805573
chr7,83418795,83419288,+,10,18.27601,3.6380823,6.057471,5.441679,-25.431866,25.677866
chr7,83424719,83425212,+,10,18.876781,3.814017,6.068158,5.5803523,-25.594936,25.55063
chr7,84751046,84751539,+,-1,20.432219,-0.76641905,5.803722,-0.36491328,26.992325,7.1342793
chr7,85177879,85178370,-,1,20.425514,-5.012077,-4.17442,15.309083,64.81041,-13.549456
chr7,85183782,85184273,-,1,20.425514,-5.012077,-4.078407,15.405795,65.13099,-12.949289
chr7,85880253,85880433,+,5,5.2772107,3.3129106,15.525125,15.373083,-56.68877,-22.843287
chr7,87614721,87615213,-,0,21.207567,-4.6111975,24.489662,-0.3009754,-5.898739,-33.97667
chr7,87620664,87621156,-,0,21.207567,-4.6111975,24.489151,-0.30214107,-5.898739,-33.97667
chr7,89374024,89374516,+,-1,19.87565,-4.7337213,-12.706465,3.1825702,9.120553,-76.297295
chr7,89379967,89380459,+,-1,19.87565,-4.7337213,-12.708156,3.1789389,9.120553,-76.297295
chr7,89857881,89858373,-,2,20.830158,-5.134298,5.199902,-11.958012,42.757072,-17.751842
chr7,89863824,89864316,-,2,20.540178,-4.617959,5.202168,-11.959667,43.34249,-16.913254
chr7,92968248,92968741,-,-1,21.385807,-1.5860975,12.9004,-0.48623806,18.239153,-39.293682
chr7,92974192,92974685,-,-1,21.385807,-1.5860975,12.899039,-0.485209,18.239153,-39.293682
chr7,93198582,93198768,-,5,5.9796734,2.528677,15.638744,15.528045,-61.329243,-21.005772
chr7,93912991,93913478,-,10,19.503466,5.9424486,6.4701366,5.2772,-27.997034,33.88555
chr7,97114411,97114903,-,9,20.1393,0.8749909,5.2440042,3.4177287,16.891586,9.6366415
chr7,97120388,97120880,-,9,20.465527,0.40864807,5.162911,3.4589083,16.87634,9.6276455
chr7,98296026,98296525,+,6,19.906395,0.816272,5.7005982,1.3309668,20.139309,24.099176
chr7,98301967,98302466,+,6,19.906395,0.816272,5.699725,1.3316264,20.139685,24.099022
chr7,99779355,99779826,+,10,18.049305,5.172507,5.713385,5.4722686,-29.96017,11.333667
chr7,100519420,100519857,-,7,18.826424,1.2864574,3.3572688,6.6226015,-17.961037,-7.779653
chr7,103260769,103261256,-,10,18.97898,5.791058,6.7454495,5.708414,-34.260803,35.698154
chr7,103267001,103267435,-,8,16.266975,4.8980875,5.6702404,6.94717,-39.259743,12.74233
chr7,103415552,103416039,+,9,21.10603,1.2338182,3.323583,2.9556983,-2.7355752,11.730101
chr7,104514190,104514678,+,10,18.25976,7.3185987,7.0866632,6.258306,-43.399605,28.873049
chr7,104520676,104521169,+,9,21.09519,1.0211201,4.730963,3.6160166,11.932774,9.205497
chr7,106284576,106284636,-,4,0.13713637,-0.0011758571,13.679525,12.521315,-41.332687,-30.842604
chr7,107056251,107056346,+,5,3.54976,2.2071953,14.807101,14.984808,-55.98247,-30.496609
chr7,109117842,109118335,-,1,18.979021,-0.854335,-0.50984037,12.880762,59.684376,1.8979748
chr7,109123817,109124310,-,1,18.810286,-1.7858269,-0.4532884,12.852841,59.752888,1.7186829
chr7,115907568,115907750,-,5,5.5545774,3.427962,15.5839,15.488734,-57.90441,-21.980055
chr7,116950235,116950733,-,-1,20.787996,-5.5092773,21.543215,11.981065,51.343388,-38.076622
chr7,118434873,118435348,+,7,19.32918,0.69691217,3.3237205,6.7219267,-17.884186,-7.308938
chr7,118473135,118473767,-,4,8.712177,3.5997388,13.235137,12.561863,-39.003326,-21.659369
chr7,119397936,119398429,+,10,20.05666,5.653618,6.3819656,5.617596,-30.024239,31.26109
chr7,119430256,119430749,-,-1,20.660479,-1.4189117,24.267506,16.592924,65.7496,8.18664
chr7,122910913,122911412,-,9,20.910906,2.2360766,3.005841,2.8830817,-4.1136494,13.680764
chr7,122916896,122917395,-,9,20.910906,2.2360766,3.0708532,2.860642,-4.1136494,13.680764
chr7,122962404,122962897,-,9,21.209785,1.7755438,4.625008,3.5931194,-5.526444,10.496579
chr7,125298370,125298868,-,-1,20.977144,-5.2676306,8.702415,24.14626,53.750877,46.266243
chr7,125304280,125304778,-,-1,20.977144,-5.2676306,8.689756,24.139135,53.750877,46.266243
chr7,125902331,125902822,+,0,21.026957,-4.174756,24.527102,0.09726335,-3.5716646,-37.199306
chr7,125908234,125908725,+,0,21.026957,-4.174756,24.52927,0.14311568,-3.5716646,-37.199306
chr7,127731967,127732465,-,1,21.07437,-5.619181,-3.7982817,13.996223,55.90904,-18.100965
chr7,127737916,127738414,-,1,21.07437,-5.619181,-3.8085222,14.004415,56.161095,-18.977407
chr7,128315523,128315967,+,7,18.747078,1.971653,3.486435,6.0575514,-16.38358,2.0983846
chr7,128826112,128826580,+,-1,17.414955,4.056865,4.6059933,6.143155,-25.136402,12.008624
chr7,129667111,129667610,+,-1,20.458788,0.907107,2.3223407,0.48503825,28.367708,26.035843
chr7,129807504,129808001,+,9,18.710857,1.5865022,3.9374595,3.0882208,-2.4024298,18.155624
chr7,130345217,130345710,-,-1,20.660479,-1.4189117,24.252028,16.57652,65.7496,8.18664
chr7,130351163,130351656,-,-1,20.660479,-1.4189117,24.359468,16.677923,67.151924,7.539848
chr7,130440914,130441407,-,10,20.17569,5.551816,5.667968,5.41728,-21.144276,39.86161
chr7,130446819,130447312,-,10,20.17569,5.551816,5.575833,5.41738,-21.144463,39.8617
chr7,130594266,130594329,-,4,1.9385476,-1.0617207,13.668975,12.430316,-36.432957,-31.815857
chr7,132023432,132023924,+,0,21.596428,-4.4474454,24.843996,0.6217445,1.729436,-39.857586
chr7,132926321,132926840,+,3,13.850448,4.8975573,9.709271,10.998551,-60.926434,9.265951
chr7,138916934,138917427,+,9,20.774672,1.2663444,4.9545856,2.975258,13.369691,4.0418634
chr7,139111935,139112427,+,0,21.023626,-3.7059357,24.489416,-0.30191526,-5.0589104,-32.749268
chr7,139117839,139118331,+,0,20.447819,-3.683845,24.490887,-0.27358595,-4.943005,-32.6331
chr7,140014720,140014758,-,5,1.0114229,0.31567255,14.416578,14.610899,-48.88939,-32.25482
chr7,140021337,140021798,-,10,17.773556,4.6490016,6.3118277,4.8172708,-17.852205,25.408752
chr7,140027242,140027735,-,10,19.233433,5.168479,6.22975,4.8349447,-17.867668,25.501549
chr7,140349172,140349665,+,9,19.470383,1.3094606,4.713119,3.4188926,-4.3181634,8.151993
chr7,140432279,140432772,-,9,18.05573,1.6501197,3.8478067,3.048195,-2.5979798,4.319811
chr7,140435307,140435546,+,4,9.595052,0.077830486,13.635708,11.344138,-27.529512,-30.802937
chr7,141019587,141019776,+,5,6.8010654,3.9137907,15.5736475,15.469724,-57.92921,-21.254263
chr7,141935699,141936191,+,10,17.407307,6.699561,7.1524563,6.261435,-42.750687,28.562557
chr7,143824163,143824655,+,-1,19.86941,-4.4987307,6.4687157,19.200756,47.559944,47.825474
chr7,143849351,143849843,-,-1,21.906624,-2.9879081,12.334554,-0.011926427,14.543545,-34.5904
chr7,143855255,143855747,-,-1,21.906624,-2.9879081,12.331472,-0.010288569,14.542895,-34.591614
chr8,3099272,3099760,-,10,18.00737,6.737933,7.1469035,6.2526455,-42.7925,28.7152
chr8,3772635,3773134,+,9,21.326162,0.74033725,3.0672162,2.6031642,12.861223,24.362505
chr8,3778619,3779118,+,9,19.953947,1.1708673,3.056823,2.4743738,12.740197,25.072474
chr8,3779303,3779822,-,3,12.901593,4.852929,9.964315,11.252454,-60.553867,6.058733
chr8,3785794,3786018,-,5,4.121384,2.1190648,15.450351,15.232023,-50.232937,-25.148195
chr8,3786457,3786719,-,4,6.7059455,3.4116628,13.498418,12.200293,-34.669334,-26.207954
chr8,4074643,4075136,+,9,20.970592,0.2158054,3.8432777,2.935153,18.676971,15.052811
chr8,5440846,5441339,-,9,20.749727,0.73804027,4.1566715,2.7914402,0.8728584,1.1096524
chr8,6558949,6559442,-,10,18.537561,4.613063,5.577328,4.634418,-10.709803,37.31846
chr8,6864698,6865199,+,3,13.584916,5.6744785,9.581929,10.88787,-54.98621,9.800852
chr8,7259969,7260461,-,2,21.030626,-5.205132,8.572843,-7.9487343,46.441864,34.75693
chr8,7265873,7266365,-,2,21.030626,-5.205132,8.548857,-7.901662,46.33668,34.94465
chr8,7608604,7609092,-,10,18.96989,6.521727,7.103492,6.222938,-40.980186,32.440426
chr8,10334549,10335040,-,10,19.204914,7.2878456,6.2792325,5.74888,-31.18156,29.329098
chr8,10552978,10553471,-,-1,20.660479,-1.4189117,24.373848,16.698126,64.77548,7.5858355
chr8,13860723,13861215,-,1,20.841482,-5.446779,-4.24846,15.2095,60.724316,-16.052471
chr8,13866666,13867158,-,1,20.841482,-5.446779,-4.3228474,15.135191,61.264275,-14.729219
chr8,14240986,14241479,+,9,21.17976,-0.462667,4.418324,2.4207218,9.327862,-0.32756108
chr8,14242300,14242793,+,9,21.17976,-0.462667,4.4118576,2.4445848,9.327783,-0.3275433
chr8,15692023,15692514,-,0,20.855309,-4.189234,24.639894,0.08228774,8.210659,-45.02096
chr8,15697926,15698417,-,0,20.855309,-4.189234,24.644686,0.07086245,8.210659,-45.02096
chr8,17066815,17067314,-,9,22.102455,-0.5840358,5.331805,3.3785086,22.62592,4.8450527
chr8,17072798,17073297,-,9,22.102455,-0.5840358,5.374087,3.326107,22.626081,4.845196
chr8,19947097,19947378,+,4,10.8321705,2.2439115,13.491523,11.54819,-26.788319,-27.88285
chr8,21258097,21258588,-,2,20.434742,0.25151375,8.297985,-6.893543,35.979774,41.733875
chr8,21264067,21264560,-,2,20.294516,-0.50702065,8.3032675,-6.893626,36.04155,41.66711
chr8,21516441,21516976,-,9,21.27935,0.43925405,3.0313926,2.066475,19.019547,29.705475
chr8,21522388,21522923,-,9,21.27935,0.43925405,3.031066,2.0616868,19.019547,29.705475
chr8,21626502,21626942,-,7,17.82924,0.7564133,3.6481845,6.5482893,-12.550031,-3.3419235
chr8,21632423,21632916,-,2,20.105902,-0.68035865,8.228979,-6.809828,36.161667,41.626186
chr8,21942590,21943083,+,10,19.426905,3.9261363,6.3289423,5.1365294,-13.569801,23.465816
chr8,21951395,21951888,-,9,21.255589,0.97579134,3.2346501,3.962812,8.355696,23.63914
chr8,22088284,22088654,+,-1,14.360655,0.65763706,2.9055772,3.292111,46.238937,11.505619
chr8,23369335,23369827,-,0,21.596428,-4.4474454,24.87191,0.56321084,3.4798796,-42.31317
chr8,23372579,23373071,-,0,20.890547,-4.9671926,24.704184,0.11050723,6.739078,-43.21035
chr8,24177585,24178084,-,9,21.115667,-0.6548875,3.939044,2.2755182,8.207522,-1.246734
chr8,27313897,27314337,-,7,17.785559,2.218427,3.5493677,6.378643,-20.275753,0.74556017
chr8,29257184,29257682,-,2,20.90282,-5.0318856,8.500873,-7.625029,48.087383,36.741577
chr8,29263094,29263592,-,2,20.90282,-5.0318856,8.494742,-7.605934,48.087383,36.741577
chr8,29980562,29981055,+,2,18.57919,0.39276788,8.265396,-6.8425684,32.692352,42.267963
chr8,29986539,29987032,+,2,18.57919,0.39276788,8.285978,-6.863846,32.692352,42.267963
chr8,31745163,31745785,-,3,16.512814,3.4461677,10.002292,11.255216,-65.19152,1.2060046
chr8,34295742,34296229,-,10,19.697115,5.2958927,6.1437793,5.244136,-27.075024,26.176981
chr8,37470075,37470568,+,-1,19.843946,0.13795233,13.901219,-3.5111434,41.267567,13.751813
chr8,43914432,43914924,-,-1,20.744257,-5.0952296,6.468966,19.199617,49.920147,47.54518
chr8,43920336,43920828,-,-1,20.744257,-5.0952296,6.466978,19.202755,50.294743,48.514072
chr8,44606212,44606704,+,0,21.207567,-4.6111975,24.486668,-0.3072847,-5.898739,-33.97667
chr8,46985351,46985791,-,7,18.829794,1.3228843,3.3952754,6.5580463,-20.877918,-8.388414
chr8,51488135,51488568,-,8,14.437018,5.807124,6.08745,7.258263,-45.82403,14.203701
chr8,51553412,51553905,+,10,19.283045,5.363835,6.6274014,5.4512877,-30.491116,35.033787
chr8,51974817,51975304,+,10,19.46754,5.1678534,6.5346584,5.199015,-28.281748,34.561626
chr8,52563712,52564206,+,3,14.883193,4.7261276,9.494363,10.819285,-55.12641,10.921356
chr8,54983720,54984212,-,0,21.275543,-4.573531,24.48898,-0.29950887,-6.356206,-33.93266
chr8,55090658,55091152,+,3,16.498993,5.768111,9.508316,10.886965,-54.704224,11.799255
chr8,55440686,55441228,+,10,18.696314,6.171352,7.225326,6.351085,-43.84498,33.253143
chr8,55574132,55574652,+,10,18.267683,4.897054,7.260441,6.3772197,-43.890514,33.38158
chr8,55643721,55644240,+,3,15.290435,4.402328,9.742094,11.0230665,-60.688686,8.146364
chr8,56743773,56744266,+,9,20.664024,0.5391562,4.586596,3.0818481,11.416215,11.7401905
chr8,56749745,56750238,+,9,20.337797,1.0054995,4.644657,3.07781,11.432646,11.706287
chr8,59226915,59227347,-,8,12.63602,5.344101,6.0515966,7.1541414,-45.452328,15.522296
chr8,59310909,59311290,-,4,14.582012,1.9863423,13.500606,10.55938,-21.808432,-23.721807
chr8,60340543,60341036,+,9,19.8325,0.17087753,4.083599,2.4431233,0.831287,-2.9957561
chr8,61918296,61918789,-,10,17.796347,5.4488096,6.2436557,5.7613006,-29.578537,22.164421
chr8,64972415,64972920,+,9,21.250113,0.14860031,4.808044,3.0386307,10.0115185,2.9636624
chr8,64978394,64978899,+,9,21.250113,0.14860031,4.7880507,3.036492,10.0115185,2.9636624
chr8,66060080,66060539,+,-1,19.848183,-4.6654854,11.92656,1.337453,18.798471,-25.591743
chr8,66214243,66214282,+,4,0.078258246,-0.14324781,13.812989,13.008742,-42.171917,-30.935797
chr8,69031942,69032429,+,10,19.47318,5.871892,6.1882324,5.525593,-28.549278,31.25942
chr8,71794515,71795008,-,10,19.703466,3.6081817,5.6883903,4.584421,-13.44788,39.109707
chr8,72455903,72456396,-,10,20.497738,4.9693565,6.188056,4.9495726,-23.339224,29.622662
chr8,73592639,73593132,-,9,20.595222,-0.8749992,3.933954,2.6177485,5.252448,-4.8743463
chr8,74043662,74044154,-,-1,19.87565,-4.7337213,-12.736439,3.1467438,10.592852,-75.55786
chr8,74049605,74050097,-,-1,19.87565,-4.7337213,-12.69682,3.1867251,9.120553,-76.297295
chr8,74631426,74631925,-,10,19.532711,4.077425,5.650595,4.6808867,-11.449933,32.16824
chr8,75175720,75176212,+,-1,19.87565,-4.7337213,-12.678619,3.2044094,10.592852,-75.55786
chr8,75181624,75182116,+,-1,19.87565,-4.7337213,-12.689183,3.1938856,9.120553,-76.297295
chr8,80697737,80698231,+,10,19.533909,3.176268,6.400372,5.257707,-9.402526,24.342583
chr8,84156471,84156990,+,3,16.272114,5.918255,9.881782,11.154328,-59.33278,8.529002
chr8,85702392,85702885,-,-1,18.987259,-0.29617378,13.901393,-3.510984,40.681553,16.302286
chr8,86286661,86287070,+,9,16.920929,-0.3856892,4.75056,3.4903026,-14.843639,-21.628155
chr8,86288025,86288518,+,9,20.706497,3.07635,4.687855,3.6422086,-4.4434695,10.030108
chr8,86678956,86679448,+,1,20.841482,-5.446779,-4.229106,15.248003,60.675903,-14.635317
chr8,86684900,86685392,+,1,20.841482,-5.446779,-4.2568235,15.196594,60.479614,-16.351938
chr8,95114677,95115170,-,-1,18.996212,0.81764185,5.729235,-1.6885898,6.6464906,51.324764
chr8,95120618,95121111,-,-1,18.996212,0.81764185,5.728741,-1.690016,6.6464906,51.324764
chr8,95412128,95412619,+,1,20.425514,-5.012077,-4.109934,15.379906,65.90966,-13.130329
chr8,95418070,95418561,+,1,20.425514,-5.012077,-4.135097,15.348088,65.53073,-13.957054
chr8,96114538,96115073,+,9,21.27935,0.43925405,3.0285518,2.0387554,19.019567,29.705284
chr8,96669261,96669777,-,3,11.551226,3.2691436,9.97107,11.203817,-60.114655,1.112734
chr8,97712023,97712511,-,10,17.663218,6.819883,7.193034,6.2811985,-39.524227,27.521406
chr8,98483915,98484409,-,3,14.241962,5.7106214,9.630698,10.8117,-52.774742,10.620533
chr8,99561907,99562422,+,3,12.636125,5.6504126,9.843897,11.105972,-59.86484,4.9874935
chr8,106444033,106444313,+,4,13.310425,-2.2604127,13.613459,11.275087,-24.0471,-30.688118
chr8,107732117,107732610,+,1,20.203835,-1.4784398,-0.47761753,13.116986,66.955536,1.7261361
chr8,107738094,107738587,+,1,20.203835,-1.4784398,-0.48624125,13.127882,66.955536,1.7261361
chr8,108117072,108117565,-,1,20.467106,-0.5957685,-0.42923194,12.818384,61.222965,0.65216833
chr8,108122977,108123470,-,1,20.467106,-0.5957685,-0.46457765,12.881151,61.222965,0.65216833
chr8,109065847,109066338,+,10,18.701475,6.7669406,7.21945,6.3234277,-37.753155,28.932758
chr8,115280737,115281230,+,9,20.884455,0.123484835,4.0315604,2.6324708,1.0043756,-0.38610345
chr8,121323143,121323176,-,5,1.1561364,0.36315054,14.443826,14.655645,-49.40812,-32.289318
chr8,124032604,124032924,-,4,14.019747,-1.1986588,13.500332,10.5508995,-17.45009,-22.895864
chr8,124127315,124127808,+,10,19.453346,2.1312137,5.683559,4.5416675,-10.566487,34.51544
chr8,124133253,124133746,+,10,19.453346,2.1312137,5.5917597,4.4728265,-10.566891,34.515205
chr8,124846027,124846520,-,1,19.912176,-1.0826346,-0.60073215,13.58744,70.21191,-2.7007802
chr8,124851971,124852464,-,1,19.912176,-1.0826346,-0.6006363,13.58725,70.21191,-2.7007802
chr8,127468954,127469342,-,4,14.365559,2.2026734,13.501574,10.575357,-20.26212,-23.97534
chr9,3331813,3332306,-,9,20.652134,0.12270908,4.0418897,3.2561889,8.11546,19.564222
chr9,4333737,4334177,+,8,15.765969,4.7651086,5.519644,6.761126,-37.16985,7.671093
chr9,8048217,8048714,+,1,19.259867,0.73973227,-0.4984399,13.135246,68.79906,0.07605212
chr9,8054165,8054662,+,1,19.259867,0.73973227,-0.4925267,13.115502,68.79906,0.07605212
chr9,9631331,9631825,+,10,17.745264,3.7399814,4.6100764,5.1884565,-15.946421,9.523022
chr9,14419316,14419814,-,-1,20.352331,-5.269687,21.495754,11.935095,52.012157,-36.32246
chr9,14425265,14425763,-,-1,20.352331,-5.269687,21.528753,11.967775,52.012157,-36.32246
chr9,17425112,17425552,-,7,17.400745,4.011304,4.145527,6.3405137,-23.807411,7.052876
chr9,18048696,18049190,-,10,17.350801,6.8139796,7.1093144,6.2277455,-39.433205,32.123154
chr9,20367764,20368257,-,-1,21.444893,-0.9204431,5.8466806,-0.31509387,26.577824,5.271769
chr9,20373669,20374162,-,-1,21.444893,-0.9204431,5.788957,-0.3759886,26.577824,5.271769
chr9,20407414,20407854,-,8,15.840946,6.5290775,5.80251,6.9684596,-39.79711,15.54525
chr9,20417124,20417623,-,-1,19.81067,2.0026968,2.5604055,0.93369687,22.800524,27.796144
chr9,20619187,20619679,-,0,21.596428,-4.4474454,24.866692,0.58243895,-0.08790259,-39.52468
chr9,20625091,20625583,-,0,21.104355,-4.501545,24.878136,0.50356156,-8.299784,-38.62668
chr9,22233139,22233633,+,2,20.806366,-2.4149153,8.47302,-7.124963,40.699226,40.261837
chr9,22718870,22719362,-,1,20.841482,-5.446779,-4.3054214,15.148865,61.720543,-16.01557
chr9,22724813,22725305,-,1,20.841482,-5.446779,-4.3197,15.136862,61.720543,-16.01557
chr9,22920017,22920509,-,-1,20.744257,-5.0952296,6.445375,19.223803,49.199875,48.417385
chr9,22925921,22926413,-,-1,20.744257,-5.0952296,6.4602275,19.209087,49.199875,48.417385
chr9,23516215,23516655,-,9,18.031904,3.2726552,3.1485376,4.159369,-1.5554245,30.400537
chr9,24121459,24121952,+,9,21.111485,-0.11350964,4.892685,2.705718,2.5588336,-8.480933
chr9,25812741,25813228,-,10,18.683771,6.5117345,6.4158716,5.6226106,-36.34776,29.01996
chr9,30352662,30352711,+,5,1.6941036,1.0624171,14.233564,14.110749,-43.418385,-32.90346
chr9,30690407,30690846,+,-1,18.671715,-0.9503054,3.1864305,7.24576,-4.136209,-25.229067
chr9,30696258,30696697,+,-1,18.894558,-2.274312,3.1866803,7.255079,-4.285743,-24.265896
chr9,31430699,31431070,+,4,16.633774,-6.016111,13.532127,10.627644,-16.198689,-27.219494
chr9,35388364,35388835,-,-1,18.60119,3.1617277,2.4487014,4.6783333,17.572498,41.07746
chr9,35394323,35394795,-,-1,17.809675,3.3027823,2.422331,4.6907883,17.52684,41.029976
chr9,35797337,35797890,-,3,12.597309,4.445535,10.042081,11.285503,-63.925385,1.613068
chr9,35814440,35814892,-,8,18.992208,5.9176364,5.3324137,6.6416683,-31.998976,13.857205
chr9,36353285,36353754,+,10,18.618055,4.931075,5.9673343,5.0028925,-26.722792,24.037546
chr9,37441767,37442232,+,9,18.790203,1.402567,4.243428,3.2593944,-11.146754,-0.48369014
chr9,37447716,37448156,+,7,17.851599,1.465196,3.5106666,6.3105755,-13.824596,-1.9998162
chr9,37978710,37979204,+,10,19.40771,2.3028271,5.4878554,4.596144,-15.664373,37.44445
chr9,39334594,39335087,+,9,21.115242,1.3093104,3.853989,3.4331868,3.899075,17.441702
chr9,40097526,40097960,-,8,15.209136,6.762392,5.838055,7.0524592,-41.53104,14.915523
