chr,start,stop,strand,Cluster,pca_x,pca_y,umap_x,umap_y,tsne_x,tsne_y
chr7,89011336,89012832,-,1,31.443056,-15.715051,-3.0935616,-3.2916574,21.89666,-43.477833
chr7,90135126,90135331,-,2,4.3470397,-3.5927885,1.3436309,4.258077,-7.4773045,-2.9100049
chr7,90135629,90137047,-,1,33.06615,-17.384298,-2.1269345,-2.6149936,6.9859324,-35.589104
chr7,90829225,90829540,-,2,7.0625057,-4.7022095,0.92445976,3.3928075,-3.8227568,-5.7584367
chr7,90829829,90831147,-,1,30.08604,-15.692312,-2.751598,-0.6944716,5.096554,-35.739216
chr7,91440380,91441924,+,0,36.400913,21.99051,14.152594,-4.28764,36.596104,31.104172
chr7,91680323,91681923,-,1,37.390213,-20.422855,-3.410964,-2.6371205,24.245102,-46.580254
chr7,93173710,93174092,+,0,9.316765,6.829232,12.241835,2.9230938,-17.723265,29.011557
chr7,93174388,93174518,+,2,1.8948575,0.91796225,4.915167,6.381905,-28.54605,3.9925795
chr7,93174791,93175837,+,0,23.316477,9.423992,10.206964,-0.650582,18.777029,16.339787
chr7,96749333,96750956,-,1,37.33871,-19.53961,-2.7169905,-3.1193385,26.99344,-41.003162
chr7,113272436,113274009,-,1,34.78034,-19.005907,-1.6954641,-3.9289615,25.670109,-31.040205
chr7,113958569,113960139,-,1,34.817497,-20.237404,-3.2473712,-3.5193446,21.481512,-40.618538
chr7,118289801,118289851,+,2,0.9095175,0.6633428,5.0294533,6.8638754,-25.956896,5.23263
chr7,118290141,118291672,+,0,34.55088,18.438246,13.973086,-4.1062975,32.792355,33.59329
chr7,118740066,118740265,-,1,4.75724,-4.3534813,-3.0309603,3.672884,-13.56139,-24.988758
chr7,119265631,119267259,-,1,35.631287,-18.033325,-1.2346928,-3.7142737,32.03083,-27.430597
chr7,119356564,119357875,-,1,28.664223,-12.504695,-2.7972982,-1.0508771,4.2834415,-39.528366
chr7,119434833,119436451,-,1,33.301064,-15.756992,-2.065347,-3.650267,18.97071,-27.969238
chr7,121650304,121651108,+,0,16.329264,6.5713067,9.468713,0.33201382,14.318502,8.536426
chr7,121727970,121729579,-,1,34.738815,-18.27755,-2.1607797,-3.3018167,26.188501,-34.917774
chr7,122246943,122248231,+,0,29.701422,15.625574,12.206368,-0.7918877,1.9842995,32.87938
chr7,124119147,124120742,+,0,36.101776,20.613455,14.311877,-3.4101112,33.69685,23.679611
chr7,124220780,124222333,+,0,34.87634,19.62986,14.096266,-4.1878185,34.321045,35.172787
chr7,124302680,124304293,+,0,36.839836,20.464,12.606452,-4.03645,25.017565,41.584545
chr7,124517415,124517546,+,0,2.7910101,2.666546,11.714026,4.5962267,-24.491333,22.13922
chr7,124518146,124518425,+,0,6.1108766,3.4992943,10.509969,3.9936733,-16.192402,21.473915
chr7,124518677,124519755,+,0,23.90377,10.058502,10.135357,-0.7199652,15.858338,16.18843
chr7,125229770,125231388,-,1,36.47014,-19.883032,-1.973401,-3.5817072,23.504908,-31.509377
chr7,126058981,126059076,-,2,1.8309757,-1.3236446,3.886977,5.8192925,-25.670918,-7.2992144
chr7,126275104,126276625,-,1,33.56832,-16.359575,-3.2479658,-2.8947976,13.153943,-37.61174
chr7,126316365,126317985,-,1,36.727123,-20.642317,-1.3666406,-3.9653482,27.932547,-28.03081
chr7,127545608,127547139,-,1,36.119205,-20.172102,-2.9891667,-4.0843635,19.254084,-38.902355
chr7,127547894,127548001,-,2,2.5605829,-2.304885,2.0925288,5.276959,-11.98793,-0.8149388
chr7,131306266,131307928,+,0,37.65294,19.250109,11.293423,-4.0814037,13.408903,42.883286
chr7,131855893,131856407,+,0,12.27278,9.423546,12.283316,2.110465,-13.731998,31.97071
chr7,132892054,132893581,+,0,33.87628,19.209185,13.16079,-3.7557373,27.690247,33.15061
chr7,141759824,141760827,-,2,21.941338,-10.322406,0.5306737,0.61162615,11.381666,-15.1535425
chr7,141852712,141853765,-,2,24.119772,-12.457335,0.31996047,0.5822677,7.9694977,-18.097261
chr7,141853739,141853817,-,2,1.7185935,-1.5991658,3.7606504,6.548913,-14.705977,-19.97327
chr7,143057500,143057850,-,2,7.604738,-3.2455618,3.7854888,3.6722806,-28.046291,-17.79677
chr7,143057843,143058058,-,1,5.4922576,-4.6136227,-3.0947683,3.5216148,-14.280652,-26.738544
chr7,144008844,144009974,+,0,26.604149,13.065428,12.190891,-0.17098834,-2.0210485,32.171825
chr7,144010977,144011429,+,0,10.707392,6.21759,8.340722,1.3518829,7.9913015,8.029114
chr7,144628588,144630157,+,0,35.314163,20.471882,14.151248,-4.2330966,33.907154,31.478842
chr7,146259270,146260898,+,0,35.488884,18.602242,11.750112,-3.6531937,15.467491,38.083874
chr7,151531569,151532739,-,2,26.994535,-13.177836,0.09114117,0.34128374,9.669215,-20.357548
chr7,151533008,151533386,-,1,9.211408,-7.48925,-3.2708368,2.5510812,-12.142272,-31.729803
chr7,151972007,151973174,+,0,27.360945,16.449104,12.16273,-0.71295124,0.13946621,33.120243
chr7,151973481,151973793,+,0,7.117293,4.7356386,8.035789,1.7744068,4.7414546,8.199744
chr7,153000269,153001919,-,1,38.200336,-21.878244,-1.5497733,-3.3028536,26.045954,-23.089096
chr7,156132521,156132695,-,2,3.6913168,-2.5391564,1.6543924,4.682095,-10.562166,-2.9390643
chr7,156563855,156565412,-,1,34.567688,-18.024273,-1.5293252,-3.0769653,19.419535,-22.725307
chr8,497069,498705,+,0,36.138588,18.401892,11.688301,-3.788057,14.551065,39.742092
chr8,7322268,7322469,+,-1,4.288906,3.2403615,7.4160233,2.5189874,-2.8968186,8.446294
chr8,7368581,7368923,+,2,7.394193,1.6189705,7.095599,5.8677735,-35.035458,14.014163
chr8,7369257,7369549,+,2,6.326777,2.4045908,5.8641553,5.9862785,-35.025257,6.7667203
chr8,7987900,7988101,-,2,4.153975,-3.1674669,1.4349239,4.5566845,-7.8929024,1.0489511
chr8,12148368,12148571,-,2,4.4365907,-3.307255,1.4705834,4.5950217,-7.884784,1.106081
chr8,12390689,12390891,-,2,4.4043202,-3.2418482,1.4052367,4.5490093,-7.881018,1.0933393
chr8,14366528,14366672,-,2,3.032975,-2.1883335,2.0679774,5.2543116,-11.6803465,-0.3843768
chr8,14366672,14366837,-,2,2.7410767,-1.3358394,2.0479603,5.1866713,-12.578731,-2.3070745
chr8,14366835,14367462,-,1,14.671532,-8.563367,-3.036572,1.1344261,-5.150438,-35.302933
chr8,15136840,15138438,+,0,35.6113,20.219143,14.004876,-4.3303757,35.635006,31.69276
chr8,29706435,29706706,+,0,6.088968,4.357376,7.9444346,1.843863,3.3144448,8.978427
chr8,39352689,39354214,+,0,35.7101,21.46511,14.203483,-3.3492358,30.168888,25.090912
chr8,42247023,42247564,+,0,11.478658,6.6539946,8.912975,0.7464624,10.892333,9.329213
chr8,43337085,43337892,+,0,17.26632,9.604113,12.2496195,1.4632014,-8.623901,32.765697
chr8,43400509,43401773,-,2,28.269377,-11.474585,0.37958455,0.32287055,13.435451,-17.634085
chr8,43402057,43402423,-,1,7.381975,-5.2864323,-3.1610417,2.7205558,-13.728204,-30.336407
chr8,43516054,43516203,-,2,3.2407088,-0.5821947,3.8884306,2.5236108,-32.04557,-22.344252
chr8,43516476,43516711,-,-1,4.777323,-0.8056474,1.6797713,14.415621,-52.237988,-15.731772
chr8,43517019,43517170,-,-1,3.0688214,-0.8790029,3.9332874,1.5851113,-34.35244,-25.777878
chr8,43519507,43519593,+,-1,1.3564479,0.4943625,6.667829,9.605198,-38.01204,1.7410967
chr8,43519554,43519796,-,-1,4.6465087,-1.8562379,1.7000288,14.348388,-52.677917,-14.374106
chr8,43520109,43520248,-,-1,2.938662,-1.1810856,3.9843912,1.5605817,-33.550194,-27.101597
chr8,43522012,43522068,+,-1,1.229968,0.66958857,6.222392,10.104251,-42.366444,0.44107994
chr8,43522056,43522297,-,-1,4.773476,-1.4824913,1.6999142,14.368644,-50.939632,-14.840844
chr8,43522953,43523091,-,-1,2.7289617,-1.2974733,3.9202707,1.5728142,-33.710564,-26.064018
chr8,43526406,43526456,+,-1,1.1991452,0.60393155,6.2115498,10.146459,-42.757675,0.15234871
chr8,43526458,43526687,-,-1,4.4298162,-1.1595417,1.7191757,14.333934,-51.068886,-15.2614
chr8,43527000,43527144,-,-1,2.7521846,-1.0566825,3.952252,1.5495054,-34.044907,-26.196106
chr8,43528500,43528639,-,-1,2.778272,-0.8168628,3.91127,1.4858749,-33.76709,-26.74293
chr8,47050318,47050430,+,2,2.50106,1.3051927,4.8292212,7.167583,-24.919212,8.474215
chr8,47050729,47050780,+,2,1.1615709,0.29285914,4.7196755,6.693695,-24.562967,3.4082706
chr8,47051071,47052282,+,0,26.590277,11.36352,10.239065,-0.7592982,16.994274,18.616941
chr8,47115499,47116281,-,1,16.635492,-8.51219,-3.1576166,1.0042809,-5.7538347,-36.77192
chr8,50328747,50330059,-,1,29.09496,-15.6053505,-2.6074145,-3.4261603,16.87229,-33.49202
chr8,50330417,50330608,-,-1,3.895957,-3.0623455,-2.7551448,4.0778675,-15.474316,-23.323149
chr8,57776979,57778496,+,0,35.648926,21.912676,14.256823,-4.090067,34.698437,29.309355
chr8,60096487,60096618,-,2,2.4842072,-1.4834436,3.8035107,5.5903444,-25.943266,-6.214273
chr8,60606745,60606925,-,2,3.5292723,-0.4553097,4.483121,5.7612114,-28.484095,-1.1699448
chr8,61577893,61578148,-,2,5.7427464,-3.3376305,1.1605358,3.9143984,-5.4236507,-3.4325013
chr8,61579929,61580458,-,2,11.695346,-5.771414,3.506164,4.598303,-23.23847,-12.274479
chr8,62377907,62379430,+,0,34.689735,19.038324,13.947028,-4.18198,34.106037,34.194965
chr8,62996468,62997114,-,2,14.274253,-8.723384,0.7661769,1.9744835,2.688142,-10.409564
chr8,63251423,63252641,+,0,27.155005,15.683716,12.276341,-0.6458102,0.294353,34.27131
chr8,63252940,63253057,+,2,2.580631,0.9828728,5.0731077,5.881362,-19.192223,4.033274
chr8,63816874,63818475,-,1,36.44892,-20.087675,-3.2706137,-2.7527826,27.07903,-45.931534
chr8,65903685,65905489,+,0,41.672207,20.641182,12.040906,-4.290664,20.88695,44.520676
chr8,66087408,66089016,-,1,37.24703,-22.32657,-1.7113506,-4.140543,31.14615,-30.842775
chr8,66909316,66910527,+,0,28.382622,15.583944,12.374957,-0.63166535,-1.016106,34.98589
chr8,66910824,66911130,+,0,6.8255315,4.5804443,8.016644,1.7087812,4.7983212,10.083087
chr8,68422110,68423699,-,1,37.240833,-19.489954,-4.066038,-3.1876938,16.374613,-45.44433
chr8,68477627,68478555,-,1,21.469795,-11.856593,-2.8830748,-0.16918142,0.49710062,-37.065224
chr8,68631964,68632967,+,0,22.54335,11.520995,12.28252,0.3032504,-4.205866,31.655458
chr8,70501633,70502805,+,0,27.299189,15.23649,12.325783,-0.5254559,-0.336634,34.599533
chr8,70503534,70503885,+,0,8.068443,5.6800184,8.018541,1.6948104,5.349487,9.691166
chr8,70510662,70510691,+,2,0.64963084,0.29521504,4.4872622,6.1663666,-30.68731,-2.084859
chr8,70820904,70822054,-,2,26.012701,-14.06104,-0.0066816052,0.47298002,8.546705,-19.502434
chr8,72200346,72201932,+,0,34.965862,19.44109,14.065596,-3.2093763,31.924938,22.794329
chr8,74540382,74541275,-,2,20.431316,-10.963986,0.57128775,1.1353159,7.290496,-14.642596
chr8,74619806,74621376,-,1,36.311893,-21.354008,-4.125081,-3.5363302,16.366316,-46.6318
chr8,75129759,75131552,+,0,40.965466,20.725698,11.781162,-4.3748746,20.128325,44.048256
chr8,75567275,75568807,-,1,34.920082,-18.224997,-1.6876163,-3.455806,24.062326,-28.25223
chr8,77569065,77570703,-,1,35.881504,-17.248936,-1.7205641,-3.4740667,21.32037,-27.119474
chr8,79583074,79584537,+,0,33.600594,19.026197,14.104455,-4.568002,37.749786,30.357191
chr8,80762650,80764187,-,1,34.95077,-21.060038,-3.2012017,-3.6708856,20.485712,-40.48445
chr8,81749822,81750110,+,0,6.7477407,4.264998,10.482641,4.0025096,-15.428373,21.606812
chr8,83329683,83331196,-,1,34.905323,-18.248762,-3.9380984,-3.3277543,15.993187,-44.19754
chr8,84312321,84313937,-,1,36.253635,-20.273928,-2.3171299,-4.1512537,24.673256,-36.331272
chr8,87514402,87515926,+,0,34.48364,19.66418,12.912277,-3.6004198,26.02628,35.43377
chr8,88799981,88801581,+,0,35.77261,17.35935,11.485931,-3.812639,16.113186,38.371414
chr8,96431883,96433383,+,0,34.12426,20.37222,13.217199,-3.7619119,27.97986,33.127094
chr8,98458948,98460552,+,0,36.776073,22.015818,13.697918,-3.3956368,28.811813,26.250607
chr8,100545604,100547185,+,0,37.039227,22.247677,12.060919,-3.9671352,20.767595,37.022614
chr8,104861893,104862401,+,0,11.5254135,8.172932,12.303338,2.142506,-13.100279,28.989319
chr8,104862400,104863230,+,0,18.42703,9.704415,9.5572405,-0.030678332,14.981248,11.329587
chr8,106673008,106674616,+,0,35.85325,21.011044,14.037864,-3.2664928,30.464113,23.350306
chr8,107202417,107202495,+,2,1.5033236,-0.20584007,4.3705935,6.1162267,-26.394796,-2.942278
chr8,108338585,108340103,-,1,34.70403,-19.51539,-2.1381736,-4.1712217,28.21598,-37.05164
chr8,109081659,109082440,-,2,17.398512,-9.343551,0.65490997,1.6363239,5.69359,-11.942497
chr8,109173629,109174107,+,0,10.479289,7.712919,12.294887,2.2379391,-13.766771,30.590067
chr8,110010197,110011783,+,0,33.80501,17.350168,11.502695,-3.4409447,10.733106,38.00523
chr8,111721111,111721496,-,2,8.082094,-5.4981184,0.90077114,3.1786487,-2.326723,-7.7479916
chr8,111721843,111723049,-,1,27.37756,-14.891379,-2.708191,-0.6779907,3.8544176,-35.935394
chr8,112414570,112416108,+,0,34.583435,19.87752,14.133967,-4.361405,36.208065,32.428802
chr8,113032142,113033582,+,0,31.576073,16.802776,11.738912,-2.8160985,9.872552,34.594425
chr8,113033616,113033781,+,0,3.853332,2.991215,7.496166,2.452477,-0.5384099,10.413051
chr8,117035083,117036437,-,1,31.794382,-18.265215,-2.8233173,-3.9201162,20.863409,-36.280773
chr8,117266978,117268596,-,1,35.329247,-19.16574,-1.9054015,-4.200122,32.42839,-26.358374
chr8,118840203,118840545,+,0,7.69615,5.9392934,12.162611,3.2483327,-19.349731,28.44913
chr8,118840853,118842137,+,0,29.506176,14.261551,10.317343,-0.8370014,17.923347,18.246073
chr8,119277095,119278543,-,1,31.06881,-13.9012375,-1.711534,-3.042118,18.697166,-23.158434
chr8,120853371,120853490,-,2,2.5785172,-2.422689,1.4760231,4.4603415,-9.303908,-2.585824
chr8,120913235,120913514,+,0,5.80864,4.8369484,12.126752,3.8119712,-21.769953,27.008259
chr8,121218653,121220213,-,1,36.541607,-19.381197,-3.9132135,-3.2899742,15.290273,-43.700962
chr8,126899149,126900761,+,0,36.45914,17.28529,11.363198,-4.1707797,13.34025,44.232216
chr8,129070683,129072257,+,0,36.420956,18.887547,14.203667,-4.091945,35.20015,28.256565
chr8,129132454,129132659,-,2,4.34524,-3.1457067,1.3397306,4.30741,-7.85764,-1.1873373
chr8,130750443,130752065,-,1,37.16658,-19.76264,-1.5147085,-3.7675436,24.806807,-29.395058
chr8,131008619,131009361,+,0,17.550306,10.313889,12.223826,1.0387838,-7.5377917,30.983484
chr8,131471312,131472788,+,0,34.711857,19.671856,13.231448,-3.787989,27.072802,33.27326
chr8,131473143,131473378,+,0,5.083448,4.3297095,12.065072,3.8579803,-22.660755,27.148222
chr8,131473370,131474371,+,0,22.085152,10.953067,9.876358,-0.32332104,17.47919,11.911584
chr8,132475232,132476853,+,0,36.909718,19.777323,11.979454,-3.9702022,18.606314,40.74447
chr8,134234879,134236397,-,1,34.66689,-17.96287,-4.1164927,-3.4256423,14.905335,-46.192944
chr8,135312189,135313624,-,1,32.97257,-18.708294,-2.942491,-3.9268837,19.980787,-37.748505
chr8,137047290,137047661,-,1,8.165688,-6.1693377,-3.2973154,2.5360398,-11.466753,-31.403267
chr8,137766179,137767855,+,0,37.632877,20.494852,11.436916,-4.1022577,12.566465,42.2145
chr8,138092860,138094065,-,1,27.10144,-13.163599,-2.757943,-0.48077387,2.477739,-35.364742
chr8,138550570,138552176,+,0,37.09942,20.402716,11.49246,-4.09885,15.365183,41.39498
chr8,144951782,144952054,+,0,6.275148,3.6984513,10.433678,4.0468383,-16.164965,20.743252
chr9,1622305,1623156,-,2,19.395899,-10.162834,0.6280163,1.3619728,7.02184,-12.223454
chr9,1623158,1623442,-,1,6.391912,-4.393921,-3.0814037,2.5197287,-13.74991,-33.872246
chr9,5086066,5086104,-,2,0.8791568,-0.73070914,4.152966,6.4969764,-22.359327,0.25786015
chr9,5270547,5271571,+,0,22.034374,11.192291,9.866003,-0.49503052,15.466035,15.344244
chr9,5381178,5381558,+,2,9.056232,2.7517037,6.9110355,5.7729454,-34.860893,12.062021
chr9,5408145,5409153,+,0,21.114157,7.8133855,11.904667,0.005348327,-2.528254,28.840326
chr9,5409547,5409907,+,2,7.3645544,3.3510873,5.831485,5.965224,-33.930595,5.738652
chr9,7692257,7693842,+,0,37.25021,20.598343,11.340968,-4.141356,13.622926,41.64791
chr9,7876027,7877650,+,0,36.637596,19.897747,13.870499,-3.2339113,29.023672,26.166567
chr9,10818617,10820037,-,1,31.817282,-15.588037,-2.8405125,-3.8028803,18.71498,-37.055397
chr9,10872023,10873516,-,1,34.101254,-21.086916,-3.1797564,-3.6004202,21.775444,-40.622597
chr9,10986346,10987372,-,2,21.567783,-10.21724,0.5110804,0.9328062,10.596598,-15.2104
chr9,11388177,11388253,+,2,1.496612,0.48014775,4.854388,6.406728,-28.041443,3.7604227
chr9,11626501,11627974,+,0,33.069515,16.724497,11.532307,-3.6425998,12.048695,40.200283
chr9,11629581,11629651,+,2,1.4250993,1.1638299,5.176796,5.7067876,-19.71143,6.580658
chr9,11629888,11629947,+,2,1.1904329,1.1164768,5.088629,5.7268395,-20.743677,5.7287917
chr9,11949196,11949340,-,2,2.8601599,-2.4072678,1.5288455,4.555273,-9.741598,-1.1729393
chr9,11949351,11950424,-,1,23.555779,-11.78728,-2.833947,-0.4678147,2.210517,-37.173534
chr9,12101439,12103030,-,1,35.449905,-15.186605,-1.5904349,-3.243051,17.489712,-25.835833
chr9,15492057,15493548,-,1,33.34577,-18.766697,-3.982591,-3.401972,19.471216,-45.567013
chr9,19193606,19194068,-,1,10.939293,-7.646064,-3.2026308,1.9580765,-10.243321,-34.69287
chr9,20539719,20541359,-,1,36.556137,-20.600912,-1.3127184,-3.5412128,26.58785,-25.672615
chr9,23144827,23145832,-,2,22.130352,-9.085886,0.3916328,0.74679995,9.356672,-15.0628195
chr9,23145889,23146384,-,1,11.8584,-8.109745,-3.1382377,1.5161383,-7.0897737,-34.646603
chr9,23381934,23383546,+,0,35.085487,17.01001,14.297289,-3.4657829,34.334003,22.183643
chr9,24714020,24714827,-,2,17.773401,-8.987839,0.67515177,1.7407284,3.3762302,-12.842007
chr9,25357017,25358643,-,1,35.54637,-18.82894,-1.2996291,-3.7855303,23.162563,-25.771547
chr9,25432346,25433744,-,1,30.757305,-14.900064,-1.7250764,-3.1189826,16.984188,-25.938522
chr9,25462881,25464464,-,1,35.999813,-20.724955,-1.4880556,-3.697766,27.210505,-24.578299
chr9,25501052,25502663,+,0,34.011047,20.232681,13.611284,-3.2927508,27.544596,25.948078
chr9,28612412,28612846,+,0,9.134605,4.826708,8.297367,1.3985741,7.5118465,9.3639765
chr9,28756141,28756548,+,0,8.991032,5.435389,8.303094,1.4086393,6.785471,8.043127
chr9,29562013,29563663,+,0,35.383877,20.314556,12.399193,-3.8855276,21.662666,38.167366
chr9,29809932,29811389,+,0,31.799246,16.485287,12.579301,-3.283047,21.858887,30.846899
chr9,31496035,31497707,-,1,38.47868,-21.498913,-3.5993166,-2.7613716,24.000149,-48.30866
chr9,31764767,31765473,-,2,15.404015,-5.499559,3.4191453,4.1164637,-23.489016,-14.2334
chr9,33578472,33578625,-,2,2.9723027,-0.7344485,3.9230275,2.4405162,-32.242474,-22.322618
chr9,33578889,33579018,-,2,2.5528498,-0.6338738,3.7206612,5.9834943,-27.16559,-4.8656573
chr9,33579005,33579048,-,2,1.0374196,-0.6110711,2.496008,7.0320554,-31.996853,-7.370078
chr9,33579360,33579512,-,-1,3.0757568,-0.4752227,3.938602,1.3903697,-35.071293,-26.922861
chr9,33581813,33581869,+,-1,1.1868069,0.5864472,6.1963367,10.21719,-42.630997,-0.30347088
chr9,33581857,33582105,-,-1,5.250876,-2.458705,1.4518245,14.646539,-55.456944,-14.961389
chr9,33582429,33582569,-,-1,2.639374,-0.7797244,3.9702299,1.3619696,-32.847763,-26.65354
chr9,33584915,33584971,+,-1,1.1346339,0.4855302,6.188244,10.194601,-41.56851,-0.4451854
chr9,33584959,33585203,-,-1,5.353853,-1.7233965,1.5200242,14.649829,-54.797726,-15.449653
chr9,33585508,33585659,-,-1,2.8683765,-0.9882865,4.001126,1.2433656,-34.57795,-27.222715
chr9,33588001,33588056,+,-1,1.1320095,0.573794,6.1260686,10.197834,-42.505047,-0.55904865
chr9,33588054,33588286,-,-1,4.9363303,-1.3470353,1.5339735,14.61391,-54.48612,-14.587887
chr9,33588612,33588749,-,-1,2.622076,-1.070795,3.926213,1.5344635,-34.319122,-26.445906
chr9,33591088,33591150,+,-1,1.2336568,0.7247048,6.187899,10.197569,-42.40537,-0.16540346
chr9,33591148,33591381,-,-1,4.741582,-1.6630881,1.6493105,14.485038,-53.180992,-14.769215
chr9,33591705,33591849,-,-1,2.6827002,-1.0898348,3.9549356,1.546662,-33.71744,-26.190924
chr9,33594192,33594248,+,-1,1.0315487,0.37696758,6.510027,9.816435,-40.569912,0.4455052
chr9,33594236,33594480,-,-1,4.4052024,-1.4430903,1.6334349,14.434127,-52.752003,-15.992443
chr9,33594778,33594911,-,-1,2.714261,-1.2013509,4.004974,1.8873295,-34.01561,-24.364317
chr9,33594905,33596497,+,0,32.56972,14.054827,12.4271965,-2.0275435,8.891857,27.194626
chr9,33597230,33597286,+,-1,1.2998096,0.46229482,6.0536075,10.130381,-41.760765,-2.500234
chr9,35579564,35580942,+,0,31.689087,17.232504,12.206451,-0.8571186,2.3342505,33.16603
chr9,35581250,35581504,+,0,5.666755,3.8836532,7.81396,2.0097947,2.8137815,8.753607
chr9,36698256,36699917,-,1,39.93709,-22.481043,-1.453478,-4.2487125,30.704376,-29.59998
chr9,37563320,37564947,+,0,38.142918,22.032408,14.139314,-4.3769264,37.269375,32.065605
chr9,38546953,38547009,-,2,1.2971289,-0.44089064,2.5677137,6.9511094,-31.792557,-5.4979753
chr9,38547741,38549336,-,-1,32.832092,-13.018391,-4.8900948,-0.29705065,12.446325,-28.30937
chr9,38549333,38549473,+,-1,2.921421,0.72148657,8.721349,6.2821255,-42.952023,21.058254
chr9,38549770,38550014,+,-1,5.052224,1.9561839,11.200374,11.464295,-64.71699,9.655597
chr9,38552389,38552533,+,2,2.7442174,0.923055,8.11936,6.67277,-38.88034,21.660013
chr9,38552857,38553090,+,-1,4.6168447,1.8107897,11.211209,11.492244,-64.90767,8.410147
chr9,38553088,38553150,-,2,1.2316505,-0.7281531,2.6181586,6.9181256,-31.08778,-6.459096
chr9,38555491,38555628,+,-1,2.784638,1.0332259,8.249253,7.0655546,-39.968636,24.442352
chr9,38555954,38556193,+,-1,5.0462847,1.4320843,11.497707,11.675934,-66.71447,8.62319
chr9,38558570,38558722,+,-1,2.9763846,1.0286279,8.259973,6.954935,-40.35307,24.470715
chr9,38559027,38559271,+,-1,5.3939996,1.8615186,11.487143,11.649659,-66.326195,8.00427
chr9,38561660,38561811,+,2,2.8202987,0.594564,8.131691,6.762873,-38.402103,23.706232
chr9,38562126,38562368,+,-1,5.304662,1.9434392,11.503078,11.651917,-66.624146,7.7966766
chr9,38564717,38564869,+,-1,3.2621872,0.76116264,8.30283,7.0209913,-41.067177,24.649061
chr9,38565211,38565337,+,-1,2.3712134,0.6669019,10.723915,11.165264,-38.91388,5.700188
chr9,38565604,38565757,+,2,2.932953,0.7251302,7.7501707,6.060148,-39.24378,18.193369
chr9,39832509,39832630,+,0,2.6753454,2.477594,11.7039585,4.6082582,-24.28334,22.168589
chr9,39832938,39833134,+,0,5.0240674,4.145424,12.080111,3.9512367,-20.762794,24.098204
chr9,40295562,40295714,-,2,2.959321,-1.3325142,3.956789,2.419434,-32.398518,-22.663807
chr9,40295980,40296221,-,-1,4.958573,-1.4683821,1.7111695,14.270577,-51.787052,-13.64354
chr9,40296527,40296678,-,-1,2.7776737,-0.8748722,3.8845088,1.3954488,-36.06692,-26.964134
chr9,40298699,40298755,+,-1,1.1932999,0.40757337,6.582377,9.759236,-40.908855,1.7838153
chr9,40298708,40298987,-,-1,5.756653,-1.2121304,2.0804477,14.824529,-57.158634,-15.984458
chr9,40299297,40299409,-,-1,2.1591427,-0.6507245,3.8534276,1.4159691,-32.64441,-25.96501
chr9,40299512,40301040,+,0,30.956936,12.9202795,12.4243965,-1.9956188,8.285124,27.13706
chr9,40301175,40301253,+,2,1.5096184,0.39209938,4.660129,6.2439027,-21.792416,2.3226924
chr9,40302035,40302091,+,-1,1.2614065,0.5176255,6.0337815,10.292983,-43.679516,0.14798908
chr9,40302079,40302314,-,-1,4.601635,-1.9612477,1.5831313,14.636049,-55.019676,-15.556741
chr9,40302634,40302774,-,-1,2.454258,-1.009165,4.2373185,1.0373771,-32.42121,-29.084734
chr9,40305774,40305828,+,-1,0.98946244,0.22324361,6.7535095,9.545008,-38.94154,1.8156034
chr9,40305816,40306057,-,-1,4.81574,-1.4288346,1.7714384,14.225313,-51.281025,-13.71667
chr9,40308786,40308842,+,-1,1.3235589,0.54220754,6.1067557,10.225976,-42.73356,0.8815305
chr9,40308833,40309074,-,-1,4.800988,-1.2398776,2.0358474,14.797762,-56.80102,-16.075617
chr9,40309384,40309496,-,-1,1.9967867,-0.37254018,3.8295088,1.3783258,-32.45096,-25.943878
chr9,40311979,40312033,+,-1,1.0551628,0.29825073,6.650478,9.6717825,-39.51038,1.8991289
chr9,40312021,40312262,-,-1,4.81574,-1.4288346,1.7669559,14.220776,-51.28108,-13.716692
chr9,40312575,40312716,-,-1,2.836962,-1.5981499,4.027388,1.9617306,-34.491272,-23.737656
chr9,40314923,40314980,+,-1,1.2990289,0.602244,6.008941,10.288443,-43.749935,-0.6003739
chr9,40314968,40315212,-,-1,4.9479594,-1.6583796,1.5728797,14.537644,-53.787178,-15.750036
chr9,40315512,40315666,-,-1,3.0587382,-1.4415792,4.0311675,1.9024625,-34.766113,-23.98787
chr9,40318008,40318064,+,-1,1.2089458,0.27866912,6.471816,9.652238,-37.644962,-0.31805775
chr9,40318602,40318742,-,-1,2.9747024,-1.1128024,4.3119655,0.96347106,-33.33216,-30.054781
chr9,40321068,40321124,+,-1,1.3015424,0.29357848,6.1826367,10.225503,-43.556168,1.6159395
chr9,40321112,40321355,-,-1,5.239599,-1.5585036,1.4480811,14.641574,-55.481865,-14.083791
chr9,40729419,40730580,-,2,26.216785,-12.145291,-0.100121975,0.36913103,5.4050236,-23.404114
chr9,40730558,40730630,-,2,0.9531206,-0.391345,4.0840635,6.4829082,-22.49008,-0.4596018
chr9,42925738,42925889,-,2,3.1633425,-1.0676514,3.9480245,2.445491,-32.36826,-22.47372
chr9,42926155,42926396,-,-1,5.185837,-1.3823711,1.7843612,14.180954,-51.696186,-13.510534
chr9,42926714,42926853,-,-1,2.791892,-0.97392964,3.7602582,1.3144433,-35.750492,-26.958654
chr9,42929229,42929285,+,-1,1.1932999,0.40757337,6.594479,9.746038,-40.908855,1.7838153
chr9,42929276,42929517,-,-1,4.814353,-1.7470756,2.052563,14.813852,-56.89178,-16.095947
